"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","P","H","comfort_1","likely_1","service_1","organism_1","bio_1","conscious_1","soul_1","empathy_1","meaning_1","grow_1","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","condition"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,140,1,"4/21/25 12:24","R_6pPtc9671pKqKQz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d0e88a255f0c70015345bdd",2,5,NA,NA,9,9,9,9,9,9,9,7,8,9,2,"",3,"",63,4,"","5d0e88a255f0c70015345bdd","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,121,1,"4/21/25 12:24","R_31MMmlJgfp9Lncv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63d4409d5b0e57d3d3a3819d",2,5,NA,NA,10,5,10,10,10,10,10,10,10,10,1,"",3,"",32,1,"","63d4409d5b0e57d3d3a3819d","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,103,1,"4/21/25 12:24","R_6SvrmBqjsOMD1l9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ee5f7f771f86b333ba269de",2,5,NA,NA,8,8,7,5,4,4,4,5,4,4,1,"",3,"",28,3,"","5ee5f7f771f86b333ba269de","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,138,1,"4/21/25 12:24","R_6TT1yQdT8VMOkq1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f0a686635f72917e94c7a63",2,5,NA,NA,5,5,2,2,1,0,0,0,0,0,3,"",7,"",44,3,"","5f0a686635f72917e94c7a63","person"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,103,1,"4/21/25 12:24","R_3Ej3po4I43u19qX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"669d753a74776ad79e3cdff4",2,5,NA,1,6,5,5,3,3,3,3,3,2,6,1,"",3,"",27,1,"","669d753a74776ad79e3cdff4","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,131,1,"4/21/25 12:24","R_1alXVDqvTnTgqHh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66bfd4b46a7e9cec65d88461",2,5,NA,NA,10,7,9,8,8,10,10,7,7,6,2,"",3,"",58,3,"","66bfd4b46a7e9cec65d88461","person"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,89,1,"4/21/25 12:24","R_3SsKaEtJUP1ujoR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e45ebd018bf820d2cb9ebab",2,5,NA,NA,3,5,4,10,10,10,0,5,8,10,2,"",3,"",42,3,"","5e45ebd018bf820d2cb9ebab","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,110,1,"4/21/25 12:24","R_7kYc8dXC7oCVpyz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66e5088b07a0dbc1ee06dfb4",2,5,NA,NA,0,0,6,0,0,0,0,1,0,1,1,"",3,"",50,5,"","66e5088b07a0dbc1ee06dfb4","robot"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,118,1,"4/21/25 12:24","R_1jmN5LwGoxeshih",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"665629a30c7e3f40e8f3d1d5",2,5,NA,NA,9,8,9,8,8,10,10,10,10,10,2,"",3,"",32,2,"","665629a30c7e3f40e8f3d1d5","person"
"4/21/25 12:21","4/21/25 12:24",0,"Anonymized",100,178,1,"4/21/25 12:24","R_1znJErkDBTHSlId",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5596ab22fdf99b2d3a68c840",2,5,NA,NA,9,10,9,0,0,0,0,0,0,0,2,"",3,"",57,4,"","5596ab22fdf99b2d3a68c840","robot"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,134,1,"4/21/25 12:24","R_10o6znnYzqEaTSo",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ffe235ea848b74a3b3ccd07",2,5,1,NA,9,8,9,0,0,2,0,5,4,6,1,"",3,"",41,4,"","5ffe235ea848b74a3b3ccd07","robot"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,93,1,"4/21/25 12:24","R_3FKyVoN0A2ZbPzx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6684497541f835bd67a199b2",2,5,NA,NA,5,0,6,10,10,10,10,9,10,0,1,"",3,"",51,1,"","6684497541f835bd67a199b2","person"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,100,1,"4/21/25 12:24","R_7kLGVF0ajANUi1K",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5b3e2334cdb4ce0001d93c51",2,5,NA,1,7,6,6,6,6,7,5,7,7,7,1,"",4,"",36,4,"","5b3e2334cdb4ce0001d93c51","person"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,84,1,"4/21/25 12:24","R_6FK9WKDcRQPaXdm",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d5c4a4274abca000158631b",2,5,1,NA,9,10,9,0,0,1,0,0,1,2,2,"",1,"",52,4,"","5d5c4a4274abca000158631b","robot"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,126,1,"4/21/25 12:24","R_6h8dBQKjtXqLBD3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"546e2f3cfdf99b2bc7ebcfe5",2,5,1,NA,5,5,4,1,1,1,1,7,7,7,2,"",3,"",31,3,"","546e2f3cfdf99b2bc7ebcfe5","robot"
"4/21/25 12:23","4/21/25 12:24",0,"Anonymized",100,78,1,"4/21/25 12:24","R_7WU14Mp5VQInxEl",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63d141f0a7b0e7ea9526e89d",2,5,NA,1,8,7,9,9,10,10,10,8,10,10,2,"",3,"",38,3,"","63d141f0a7b0e7ea9526e89d","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,146,1,"4/21/25 12:24","R_5ovQmVWsQx3YUa2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"610f326ceebada4236a67080",2,5,NA,NA,6,8,9,7,2,4,3,3,4,7,1,"",3,"",59,5,"","610f326ceebada4236a67080","robot"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,136,1,"4/21/25 12:24","R_6r1jbfUIs0Rdeiq",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6412bab4656975f5c0d183af",2,5,NA,NA,4,4,8,0,0,0,0,0,0,0,1,"",3,"",58,4,"","6412bab4656975f5c0d183af","robot"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,170,1,"4/21/25 12:24","R_7n8BjtZO51XiyfD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c69ec2a51ea580001da65ae",2,5,NA,NA,9,9,8,0,0,0,0,0,0,0,2,"",3,"",49,3,"","5c69ec2a51ea580001da65ae","person"
"4/21/25 12:22","4/21/25 12:24",0,"Anonymized",100,143,1,"4/21/25 12:24","R_3OYVfh9LO5TiyfA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"58d4c4c287b2420001263b6a",2,5,NA,NA,3,4,8,0,0,0,0,0,0,0,2,"",6,"black and white",58,3,"","58d4c4c287b2420001263b6a","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,127,1,"4/21/25 12:25","R_6SXURYy2uCaPTRn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5df2f36b617219204de98060",2,5,NA,NA,5,6,9,1,1,4,0,2,6,8,1,"",2,"",32,3,"","5df2f36b617219204de98060","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,82,1,"4/21/25 12:25","R_7FfTlgCAVlTlPId",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5589629dfdf99b72ead88339",2,5,NA,1,1,0,8,10,10,10,10,9,10,10,1,"",3,"",46,4,"","5589629dfdf99b72ead88339","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,90,1,"4/21/25 12:25","R_6rPv3FbyS2BmANU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"55ca03e1fdf99b2735fc1dde",2,5,1,NA,2,2,5,0,0,0,0,0,0,0,1,"",3,"",53,5,"","55ca03e1fdf99b2735fc1dde","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,111,1,"4/21/25 12:25","R_6SunrC38R5E44iB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5cc482bd8d2a1e001885c450",2,5,NA,NA,10,5,10,5,5,5,5,5,5,5,1,"",3,"",56,3,"","5cc482bd8d2a1e001885c450","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,69,1,"4/21/25 12:25","R_7zo15jErJJLLpdh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e6482c9142c3c204d56baa0",2,5,NA,NA,6,4,6,0,0,0,0,0,0,0,1,"",5,"",36,2,"","5e6482c9142c3c204d56baa0","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,160,1,"4/21/25 12:25","R_6d6bvNLx4jTnfqd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6699b7e8a3fa22647d9ea5c3",2,5,NA,NA,6,6,7,0,0,1,0,0,0,10,1,"",3,"",29,1,"","6699b7e8a3fa22647d9ea5c3","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,132,1,"4/21/25 12:25","R_1O6OvKx3BH8lYoH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"652c5f38cf13042034313b91",2,5,1,NA,0,0,2,0,0,0,0,4,2,4,1,"",4,"",39,3,"","652c5f38cf13042034313b91","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,146,1,"4/21/25 12:25","R_6K3cdMS69EUXdL8",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66759eb2274a4f10deeba339",2,5,NA,NA,7,6,8,5,6,7,6,6,6,6,1,"",5,"",26,4,"","66759eb2274a4f10deeba339","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,118,1,"4/21/25 12:25","R_6fEaWLYPDEFNyIp",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c95493ddd325800166f838a",2,5,NA,NA,7,6,10,0,0,0,0,0,0,0,2,"",3,"",43,4,"","5c95493ddd325800166f838a","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,109,1,"4/21/25 12:25","R_3pEdZQJwWy23bnc",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d05417d1a34960016e7457a",2,5,1,NA,1,0,2,0,0,1,0,0,0,3,2,"",3,"",38,4,"","5d05417d1a34960016e7457a","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,104,1,"4/21/25 12:25","R_6YYs6ef5APmq0UR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62349dcdec7c3f8e7e1bc90b",2,5,NA,NA,6,6,6,5,6,6,6,6,6,6,2,"",3,"",54,4,"","62349dcdec7c3f8e7e1bc90b","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,139,1,"4/21/25 12:25","R_3QlVTXkS8gxTWEi",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"655f95ffd90905e27c938a49",2,5,1,NA,8,8,6,0,0,1,0,1,1,7,2,"",2,"",34,6,"","655f95ffd90905e27c938a49","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,148,1,"4/21/25 12:25","R_3EmH7fQBH2RvroI",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"633dbba020f607c3522b86ed",2,5,NA,NA,2,3,3,0,0,0,0,0,0,0,1,"",3,"",44,4,"","633dbba020f607c3522b86ed","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,60,1,"4/21/25 12:25","R_6rf7mWzDJ7Z9ULm",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6673c06ef972fa4885e8ec49",2,5,NA,1,3,4,3,2,3,2,2,3,1,3,2,"",4,"",22,3,"","6673c06ef972fa4885e8ec49","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,56,1,"4/21/25 12:25","R_30MAWI2y0we116l",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66a9979ad8c56c6f29446781",2,5,NA,1,9,7,7,6,6,4,6,6,6,8,1,"",5,"",26,4,"","66a9979ad8c56c6f29446781","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,174,1,"4/21/25 12:25","R_5QCWfy9orLDKZUJ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6429ffe11a9806a9a95ad072",2,5,NA,NA,0,0,1,0,0,0,0,0,0,1,2,"",3,"",73,4,"","6429ffe11a9806a9a95ad072","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,142,1,"4/21/25 12:25","R_5KpYPQj2tilx6sI",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66f578343a3ef5afed111fb9",2,5,NA,NA,7,7,8,0,0,0,0,0,0,0,2,"",1,"",47,4,"","66f578343a3ef5afed111fb9","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,151,1,"4/21/25 12:25","R_3Sr8BQGe63jGgWh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6634f6c204ff920d50bc64a0",2,5,NA,1,5,5,10,0,0,5,0,5,0,3,1,"",1,"",48,3,"","6634f6c204ff920d50bc64a0","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,167,1,"4/21/25 12:25","R_3qg1UmyYCULD4rE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6129781ecb8007ce6248a915",2,5,NA,NA,9,9,8,0,0,0,0,7,6,9,1,"",3,"",56,4,"","6129781ecb8007ce6248a915","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,172,1,"4/21/25 12:25","R_6oFyD5o0OBWkJu1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66c6ad713afa83a1ba517d18",2,5,NA,NA,10,5,5,0,0,0,0,0,0,0,1,"",3,"",61,3,"","66c6ad713afa83a1ba517d18","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,90,1,"4/21/25 12:25","R_7jQ97QFvABu4cL1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"628f827eeb876ed2617881e7",2,5,NA,1,10,8,10,10,10,10,10,10,9,9,1,"",3,"",34,4,"","628f827eeb876ed2617881e7","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,122,1,"4/21/25 12:25","R_6q8lqJHljcxRbSd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6566d90835fd00183bd5989b",2,5,NA,NA,1,2,2,0,0,0,0,1,0,1,2,"",1,"",48,4,"","6566d90835fd00183bd5989b","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,82,1,"4/21/25 12:25","R_1FVGspiztC6VqLs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5b0481d17ac6e4000107e12a",2,5,NA,1,9,5,9,10,10,10,5,7,8,9,1,"",3,"",39,4,"","5b0481d17ac6e4000107e12a","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,175,1,"4/21/25 12:25","R_35vBdqQgBjNr6jn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62ba3c827ac84619443dc63d",2,5,NA,NA,5,5,6,0,0,0,0,0,0,0,1,"",3,"",35,1,"","62ba3c827ac84619443dc63d","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,170,1,"4/21/25 12:25","R_1at8TVQiEpJ99fL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66919e2f0a86d780d3c3e591",2,5,NA,NA,8,8,8,0,NA,0,0,6,NA,10,1,"",3,"",65,3,"","66919e2f0a86d780d3c3e591","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,127,1,"4/21/25 12:25","R_3Gj9gEio57SR51D",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6005d3aabaf15d515c1361d0",2,5,NA,NA,0,0,7,0,0,0,0,0,0,5,2,"",3,"",61,4,"","6005d3aabaf15d515c1361d0","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,143,1,"4/21/25 12:25","R_7tkGZDXyK1JYlZD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ec17a2e02be030625eaff6e",2,5,1,NA,3,1,3,0,0,1,0,0,0,1,2,"",3,"",36,4,"","5ec17a2e02be030625eaff6e","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,189,1,"4/21/25 12:25","R_6MCuxeuVWJUqqBz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e06ecd524f9390991997bb7",2,5,NA,NA,5,5,6,10,10,10,10,9,10,10,2,"",3,"",29,4,"","5e06ecd524f9390991997bb7","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,174,1,"4/21/25 12:25","R_5wmGEBuOTvi1Ath",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"55b3120cfdf99b6ef6263a71",2,5,NA,NA,1,1,5,0,0,2,0,0,5,4,2,"",3,"",57,4,"","55b3120cfdf99b6ef6263a71","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,134,1,"4/21/25 12:25","R_1TZwYBnbP5ujdzO",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c0da14d656168000159da7a",2,5,NA,1,7,8,7,10,10,10,5,8,10,10,1,"",3,"",54,3,"","5c0da14d656168000159da7a","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,89,1,"4/21/25 12:25","R_3qVCMFZxihv3QoS",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d5618b69cd0f20015e1ab0d",2,5,NA,1,7,9,5,9,9,10,10,8,8,10,2,"",3,"",30,1,"","5d5618b69cd0f20015e1ab0d","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,68,1,"4/21/25 12:25","R_1CIrFUklcDOW7At",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"60430fc782b5752a7ae8d797",2,5,1,NA,5,6,6,1,0,0,0,0,0,1,2,"",2,"",43,5,"","60430fc782b5752a7ae8d797","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,67,1,"4/21/25 12:25","R_6EKfU1PQYho6wdY",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5dfdc45e617219a8e2e05c26",2,5,NA,NA,2,2,2,0,0,0,0,0,0,1,1,"",1,"",28,3,"","5dfdc45e617219a8e2e05c26","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,154,1,"4/21/25 12:25","R_7y43SDlUamw88UZ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ac16e870527ba0001c1f27e",2,5,NA,1,9,10,10,10,10,10,10,10,10,10,1,"",1,"",43,1,"","5ac16e870527ba0001c1f27e","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,159,1,"4/21/25 12:25","R_3J2D0JYtIAjU8ud",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"660da9d79345562a9beca13a",2,5,NA,NA,8,10,8,10,10,10,10,7,10,10,1,"",2,"",52,4,"","660da9d79345562a9beca13a","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,187,1,"4/21/25 12:25","R_6LYH38ob3G7tZ9C",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6480bdf6d433e2e158870605",2,5,NA,NA,0,0,5,0,0,5,0,5,5,5,2,"",3,"",61,4,"","6480bdf6d433e2e158870605","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,72,1,"4/21/25 12:25","R_1JLvD3BoburucaW",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"65c243c37e0d77ca70ee030e",2,5,NA,NA,5,0,0,0,0,0,0,2,0,0,2,"",3,"",23,4,"","65c243c37e0d77ca70ee030e","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,111,1,"4/21/25 12:25","R_5VxSKz2FUzhRBXw",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"55b47001fdf99b615b12d66c",2,5,1,NA,7,3,4,0,NA,1,0,0,2,3,1,"",3,"",65,4,"","55b47001fdf99b615b12d66c","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,168,1,"4/21/25 12:25","R_7LuxRTWaDP66v29",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"669036d23349747de1e78aba",2,5,1,NA,1,1,2,0,0,0,0,1,0,2,2,"",3,"",60,8,"2 yr Associate Degree","669036d23349747de1e78aba","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,164,1,"4/21/25 12:25","R_7PBMKgpJYesculi",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6091ab55ea2e97910519f8e7",2,5,1,NA,0,0,0,0,0,0,0,0,0,0,2,"",1,"",30,4,"","6091ab55ea2e97910519f8e7","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,109,1,"4/21/25 12:25","R_5Ld0wugf3pESpUC",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5a4ff86beedc32000141f232",2,5,NA,1,5,5,6,10,10,10,10,8,8,7,2,"",3,"",47,3,"","5a4ff86beedc32000141f232","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,69,1,"4/21/25 12:25","R_7tf2NMfXRpKmUoh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62dccf664ff0895a60cfdda2",2,5,NA,NA,7,7,9,6,8,8,8,9,8,9,1,"",3,"",39,1,"","62dccf664ff0895a60cfdda2","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,184,1,"4/21/25 12:25","R_5cBd4Jcbf6hJpeP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"626aa30c05328c5519b86746",2,5,NA,NA,3,2,7,5,0,0,0,0,0,2,2,"",3,"",53,3,"","626aa30c05328c5519b86746","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,92,1,"4/21/25 12:25","R_3PavZRj169uo5jX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5de5496937e1d50ca63e0fa5",2,5,NA,NA,5,5,5,0,0,0,0,9,5,6,2,"",3,"",71,2,"","5de5496937e1d50ca63e0fa5","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,98,1,"4/21/25 12:25","R_3eVmZ96XXNneQRQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66ad23d8a04906952ccbe203",2,5,NA,NA,3,2,5,1,1,2,0,2,0,5,2,"",3,"",55,4,"","66ad23d8a04906952ccbe203","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,145,1,"4/21/25 12:25","R_6fNSkzMfkg84qoQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6606e93fbb8cbe12379ec72e",2,5,NA,NA,6,7,7,0,0,4,0,0,0,6,2,"",4,"",44,3,"","6606e93fbb8cbe12379ec72e","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,104,1,"4/21/25 12:25","R_7jIdzGJM21nM3C6",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6365caea63383fe1fb2a6650",2,5,NA,NA,2,1,2,10,10,2,2,3,2,2,1,"",3,"",49,4,"","6365caea63383fe1fb2a6650","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,147,1,"4/21/25 12:25","R_6uebtmGjfqifnr3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"64da2707c3e6642220490de0",2,5,NA,1,6,0,6,0,0,0,0,0,0,0,1,"",3,"",37,4,"","64da2707c3e6642220490de0","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,193,1,"4/21/25 12:25","R_7KZv0uf44oxWmeT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5af514d386fd9c0001664c92",2,5,NA,NA,7,7,7,3,3,0,0,5,5,5,1,"",4,"",30,3,"","5af514d386fd9c0001664c92","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,175,1,"4/21/25 12:25","R_1EsYE7UqDrf6UXr",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6633bd3bc5ec5e52e25592a4",2,5,NA,NA,7,7,6,7,7,7,6,6,6,6,1,"",3,"",46,4,"","6633bd3bc5ec5e52e25592a4","person"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,109,1,"4/21/25 12:25","R_1NWjsooH57cMPnF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c0e84a7974277000123b3be",2,5,NA,1,7,8,8,1,1,3,1,1,2,2,1,"",3,"",38,5,"","5c0e84a7974277000123b3be","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,80,1,"4/21/25 12:25","R_5lyRuyd9scm1JOA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fc46f87f8b6b98b2ae7d8cb",2,5,NA,NA,10,10,10,6,2,0,0,7,2,9,1,"",3,"",48,5,"","5fc46f87f8b6b98b2ae7d8cb","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,108,1,"4/21/25 12:25","R_7s7j7cAWXVelNNJ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6712b53345c966536d238e89",2,5,NA,NA,10,10,10,0,0,0,0,0,0,10,1,"",3,"",37,1,"","6712b53345c966536d238e89","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,202,1,"4/21/25 12:25","R_6RVu1UaAZBuyymW",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d45c2d1da9cb60015aa4312",2,5,1,NA,7,6,7,2,3,5,3,5,6,5,2,"",3,"",44,4,"","5d45c2d1da9cb60015aa4312","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,69,1,"4/21/25 12:25","R_5RZYHNWKO2i8r9L",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"60e5d60060cde4e18c4c8732",2,5,NA,NA,10,10,10,0,0,0,0,0,0,10,1,"",3,"",34,3,"","60e5d60060cde4e18c4c8732","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,75,1,"4/21/25 12:25","R_1K3bBrklb1QDrtd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66463a3b43cd8f961e3cc8c3",2,5,1,NA,7,7,7,7,7,7,7,7,7,7,1,"",3,"",29,1,"","66463a3b43cd8f961e3cc8c3","robot"
