"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","prolific_id","att_1","att_2","comp","text_explain","q1","q2","q3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","Group"
"2024-04-17 13:16:42","2024-04-17 13:19:30","IP Address","Anonymized","100","167","True","2024-04-17 13:19:30","R_5OwbsOyG9KFRoCT","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6443227b2a451d1c03771012","Paul","Purple","You were asked to watch a video","There was a girl that was nodding at something multiple times","I was not sure why she was nodding","nothing different other than there was no context of what or why she was nodding","No","Male","","White or European","","66","College Graduate (4 year)","","6443227b2a451d1c03771012","Video1"
"2024-04-17 13:18:33","2024-04-17 13:19:36","IP Address","Anonymized","100","63","True","2024-04-17 13:19:37","R_6mDYZz1kLXJRXtk","","","","","Anonymized","Anonymized","anonymous","EN","I agree","62a785aaf80843c6625599ca","Paul","Purple","You were asked to watch a video","a man was talking while a woman looked around","no","no","Yes","Male","","Asian","","42","Some College","","62a785aaf80843c6625599ca","Video6"
"2024-04-17 13:14:20","2024-04-17 13:19:39","IP Address","Anonymized","100","318","True","2024-04-17 13:19:39","R_1zd0On2x2YnlxQp","","","","","Anonymized","Anonymized","anonymous","EN","I agree","586aa31aa7f6480001ed9a41","Paul","Purple","You were asked to watch a video","In the video, it showed an animatronic/robot that is human-like, giving the Uncanny Valley feeling. It was doing simple movements of its face and head. Mostly trying to blink.","It is very cool to see but is awkward and thus not human-enough to pass as human.","I did not.","Yes","Female","","Hispanic or Latino","","34","Some College","","586aa31aa7f6480001ed9a41","Video5"
"2024-04-17 13:17:40","2024-04-17 13:19:39","IP Address","Anonymized","100","119","True","2024-04-17 13:19:40","R_2YUOUIQZYjzb8ml","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5886d67b3e1f290001aa7529","Paul","Purple","You were asked to watch a video","A man was just staring, almost in a confused manner, at something off screen.","Just confused about what he was looking at","Just the man seemed confused","No","Female","","Black or African American","","42","Some College","","5886d67b3e1f290001aa7529","Video4"
"2024-04-17 13:16:46","2024-04-17 13:19:41","IP Address","Anonymized","100","174","True","2024-04-17 13:19:41","R_5P6FrTtchr2OK8Y","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e6cd7d5e1924c2888545bbb","Paul","Purple","You were asked to watch a video","It looked like it was a lifelike robot head, that looked like an older asian man, looking around and blinking.","The jerky movements made it a little unsettling to watch.","Other than the head being obviously robotic with silicone skin, with jerky movements, the video seemed fine","Yes","Male","","White or European","","41","Vocational/Technical School (2 year)","","5e6cd7d5e1924c2888545bbb","Video5"
"2024-04-17 13:18:20","2024-04-17 13:19:51","IP Address","Anonymized","100","90","True","2024-04-17 13:19:51","R_7qkfDthfpluxbUk","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5dcf33e0961cb308755ac95b","Paul","Purple","You were asked to watch a video","A man made gestures with his arms with a crowd behind him.","no","The man and his movements looked a little off... almost robotic.","Yes","Female","","White or European","","37","Masters Degree (MS)","","5dcf33e0961cb308755ac95b","Video2"
"2024-04-17 13:18:47","2024-04-17 13:19:56","IP Address","Anonymized","100","68","True","2024-04-17 13:19:56","R_2s8Pb8MnY4y9NIZ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5cf7df5a8e098100184cbf43","Paul","Purple","You were asked to watch a video","I man is looking at something off-screen and blinks","No.","No","No","Male","","White or European","","33","Masters Degree (MS)","","5cf7df5a8e098100184cbf43","Video4"
"2024-04-17 13:18:12","2024-04-17 13:20:00","IP Address","Anonymized","100","107","True","2024-04-17 13:20:00","R_7COZi0QrPcsZhjE","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6286642579f3b7c4d3f863c4","Paul","Purple","You were asked to watch a video","A old guy with a beard was moving his head","No, just wondering what the purpose of watching the video of this old person was.","No.","No","Male","","White or European","","31","College Graduate (4 year)","","6286642579f3b7c4d3f863c4","Video5"
"2024-04-17 13:17:05","2024-04-17 13:20:01","IP Address","Anonymized","100","175","True","2024-04-17 13:20:01","R_3kjHTtAab5MiAJJ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63fd35bf37826f912e9d91a6","Paul","Purple","You were asked to watch a video","A man was looking off to the right. He made a couple slight facial expressions.","I wasn't sure what I was supposed to be getting from the video.","No.","No","Male","","Asian","","34","College Graduate (4 year)","","63fd35bf37826f912e9d91a6","Video4"
"2024-04-17 13:17:23","2024-04-17 13:20:02","IP Address","Anonymized","100","158","True","2024-04-17 13:20:02","R_3kLKoybvN6StAfT","","","","","Anonymized","Anonymized","anonymous","EN","I agree","620bdf2aa922fc3f247f706b","Paul","Purple","You were asked to watch a video","A robotic human was moving back and forth","It felt weird to see unnatural movement from a ""human""","The person or subject of the video was unusual.","Yes","Male","","Black or African American","","23","High School or Equivalent","","620bdf2aa922fc3f247f706b","Video1"
"2024-04-17 13:17:09","2024-04-17 13:20:03","IP Address","Anonymized","100","173","True","2024-04-17 13:20:03","R_6RayL5prJQ8y5f7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e2d295390840b3279624b90","Paul","Purple","You were asked to watch a video","Man was appeared to be talking and wa gesturing with his hands","He was animated about what he was telling someone","no","No","Female","","White or European","","72","College Graduate (4 year)","","5e2d295390840b3279624b90","Video2"
"2024-04-17 13:17:40","2024-04-17 13:20:03","IP Address","Anonymized","100","143","True","2024-04-17 13:20:03","R_1P7M6L7le9cBjwY","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60ce63699ecc87f9ffc3945e","Paul","Purple","You were asked to watch a video","A man was talking while looking at the camera, while a woman appeared in profile in the foreground. The video appeared to be AI-generated, and there was no audio.","The video was of a poor quality.","The video appeared to be AI-generated and there was no audio.","No","Other (please specify)","Non-binary","White or European","","33","College Graduate (4 year)","","60ce63699ecc87f9ffc3945e","Video6"
"2024-04-17 13:12:53","2024-04-17 13:20:03","IP Address","Anonymized","100","430","True","2024-04-17 13:20:03","R_5Mu3kuwqntoiCSs","","","","","Anonymized","Anonymized","anonymous","EN","I agree","56d62dc6ebdf10000667411e","Paul","Purple","You were asked to watch a video","A robot that had the appearance of an older man was demonstrating movement at a public show.  The Robot was surrounded by dozens of people who were watching him move his arms and torso in a somewhat abrupt manner.","The robot was quite lifelike in appearance but his movements gave away the fact that he was artificial.","The video did not seem inconsistent but the main subject was not human, while everyone else present was.","Yes","Male","","Hispanic or Latino","","28","Masters Degree (MS)","","56d62dc6ebdf10000667411e","Video2"
"2024-04-17 13:15:53","2024-04-17 13:20:06","IP Address","Anonymized","100","252","True","2024-04-17 13:20:06","R_15Tt415H2mVE9uy","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60d7c186051683be54a92399","Paul","Purple","You were asked to watch a video","A well dressed man looked down and breathed in a manner indicating his thoughts were occupied with something serious.","The man in the video evokes my empathy.","No","No","Male","","White or European","","42","College Graduate (4 year)","","60d7c186051683be54a92399","Video4"
"2024-04-17 13:18:36","2024-04-17 13:20:15","IP Address","Anonymized","100","98","True","2024-04-17 13:20:15","R_7dopJNWsx51uhBo","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6109b252880d6d711a5645b4","Paul","Purple","You were asked to watch a video","It looks like an animatronic of an old Asian man with a long gray beard. The outfit he was wearing reminds me of ancient China.","It was a bit unnerving. ","No","Yes","Male","","Asian","","23","Masters Degree (MS)","","6109b252880d6d711a5645b4","Video5"
"2024-04-17 13:18:19","2024-04-17 13:20:16","IP Address","Anonymized","100","116","True","2024-04-17 13:20:16","R_2c6dexwerM2cyit","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60bac4eb11e08e852fd030ab","Paul","Purple","You were asked to watch a video","Someone with headphones around their neck was talking.","No.","No.","No","Female","","White or European","","68","Professional Degree (MD, JD, etc.)","","60bac4eb11e08e852fd030ab","Video3"
"2024-04-17 13:18:08","2024-04-17 13:20:18","IP Address","Anonymized","100","129","True","2024-04-17 13:20:18","R_8P6y7aAuipiw67T","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c088a0b66706a0001048ca6","Paul","Purple","You were asked to watch a video","an asian guy looked confused and bent down","it was kind of strange","no i didnt","No","Male","","Asian","","24","College Graduate (4 year)","","5c088a0b66706a0001048ca6","Video3"
"2024-04-17 13:17:06","2024-04-17 13:20:21","IP Address","Anonymized","100","195","True","2024-04-17 13:20:22","R_2TNnhW1Hc0CsgZc","","","","","Anonymized","Anonymized","anonymous","EN","I agree","581d50e882c5aa000132ce4f","Paul","Purple","You were asked to watch a video","A guy was talking next to a animatronic head","I wish there was sound","no","Yes","Male","","White or European","","37","High School or Equivalent","","581d50e882c5aa000132ce4f","Video6"
"2024-04-17 13:18:27","2024-04-17 13:20:24","IP Address","Anonymized","100","116","True","2024-04-17 13:20:24","R_77MPingXJgjj38J","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6501fa22f5070cd868ef3555","Paul","Purple","You were asked to watch a video","A man spoke calmly as a girl next to him made eerie faces","eeriness, creeped out","The girl did not seem human-like","Yes","Male","","White or European","","22","Some College","","6501fa22f5070cd868ef3555","Video6"
"2024-04-17 13:18:47","2024-04-17 13:20:29","IP Address","Anonymized","100","101","True","2024-04-17 13:20:30","R_2LUcLmaSRPBFYf7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d5606cd4171ec00182e2b15","Paul","Purple","You were asked to watch a video","A man with headphones was talking and nodding forward","Not really, I didn't hear any sound. I was wondering if there was suppose to be any.","No, but its probably ai generated","No","Male","","White or European","","34","Some College","","5d5606cd4171ec00182e2b15","Video3"
"2024-04-17 13:19:20","2024-04-17 13:20:33","IP Address","Anonymized","100","72","True","2024-04-17 13:20:33","R_2fxiGhSg9Uh4HPT","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e9a2f95fe11450cc4a6b2be","Paul","Purple","You were asked to watch a video","A man in a white shirt looked like he was moving robotically. It looks like he was at a conference or convention of some sort.","No.","The man was moving in an unusual matter.","Yes","Female","","White or European","","35","College Graduate (4 year)","","5e9a2f95fe11450cc4a6b2be","Video2"
"2024-04-17 13:19:06","2024-04-17 13:20:37","IP Address","Anonymized","100","90","True","2024-04-17 13:20:37","R_2RvxVLtpytEVfRq","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ed696d2449ef00dbdce0178","Paul","Purple","You were asked to watch a video","There was a man talking","my only reaction was ""meh""","not really","No","Female","","White or European","","41","College Graduate (4 year)","","5ed696d2449ef00dbdce0178","Video4"
"2024-04-17 13:18:29","2024-04-17 13:20:38","IP Address","Anonymized","100","129","True","2024-04-17 13:20:39","R_3EuGZ5A050gAEnQ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","65d963562a33197acaeff0bc","Paul","Purple","You were asked to watch a video","There was a man who was looking around and moving his head anxiously","I thought maybe the man was anxious or wasn't sure what was going on.","The mans movements almost looked robotic.","No","Male","","Hispanic or Latino","","33","Professional Degree (MD, JD, etc.)","","65d963562a33197acaeff0bc","Video5"
"2024-04-17 13:19:24","2024-04-17 13:20:41","IP Address","Anonymized","100","76","True","2024-04-17 13:20:41","R_73jbCH1eCIjtm2M","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d4225e01985380018375d83","Paul","Purple","You were asked to watch a video","a robotic looking woman was nodding her head and blinking","no i do not","it seemed like ai or robotic ","Yes","Male","","White or European","","31","High School or Equivalent","","5d4225e01985380018375d83","Video1"
"2024-04-17 13:19:35","2024-04-17 13:20:42","IP Address","Anonymized","100","67","True","2024-04-17 13:20:43","R_1X6EPYXLCfQXeYV","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63ced0f28f6c3ba15841f6c7","Paul","Green","You were asked to watch a video","Old man looking toward the camera.","Lookes like AI or video game footage.","The movements.","Yes","Male","","White or European","","22","Some College","","63ced0f28f6c3ba15841f6c7","Video5"
"2024-04-17 13:19:47","2024-04-17 13:20:46","IP Address","Anonymized","100","58","True","2024-04-17 13:20:46","R_2fl7NMaSh6AZK0M","","","","","Anonymized","Anonymized","anonymous","EN","I agree","568899d9d7848e0005399c6b","Paul","Purple","You were asked to watch a video","An Asian man moved his hands around.","It was interesting","no","No","Male","","White or European","","42","Doctoral Degree (PhD)","","568899d9d7848e0005399c6b","Video2"
"2024-04-17 13:18:40","2024-04-17 13:20:48","IP Address","Anonymized","100","128","True","2024-04-17 13:20:48","R_5hDPsto1RXvHkzD","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f4eae07c118f20dc021cda4","Paul","Purple","You were asked to watch a video","A guy walk talking or demonstrating something.","It was short and don't know what was happening.","no sound","No","Male","","White or European","","44","Masters Degree (MS)","","5f4eae07c118f20dc021cda4","Video2"
"2024-04-17 13:11:24","2024-04-17 13:20:48","IP Address","Anonymized","100","563","True","2024-04-17 13:20:48","R_7cQlcJ7NpOiP8CB","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a67725b63394a000155abbb","Paul","Purple","You were asked to watch a video","A man was speaking about something while gesturing with his hands. ","I wondered if there was audio in the video. I was curious as to what he was saying, ","The video seemed to move rapidly. ","No","Female","","White or European","","48","Some College","","5a67725b63394a000155abbb","Video2"
"2024-04-17 13:18:57","2024-04-17 13:20:51","IP Address","Anonymized","100","114","True","2024-04-17 13:20:52","R_224sCtPkcykjJe1","","","","","Anonymized","Anonymized","anonymous","EN","I agree","545cccd0fdf99b75ad2e325a","Paul","Purple","You were asked to watch a video","A girl with her hair parted in the middle was looking ahead attentively and nodding her head","It looked a bit off-putting.  Girl looked AI generated a bit.","Her nodding was shakey and moved forward / back with her body.  Uncanny valley head","No","Other (please specify)","Trans F","White or European","","23","Some College","","545cccd0fdf99b75ad2e325a","Video1"
"2024-04-17 13:17:50","2024-04-17 13:21:00","IP Address","Anonymized","100","189","True","2024-04-17 13:21:00","R_59hyEYC8waWyxkZ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d4c7d1a2a25e5000114cf3b","Paul","Purple","You were asked to watch a video","A person was sitting in front of a computer monitor with headphones on.  They moved forward a little bit.  ","The person seemed robotic.  I wasn't sure if they were real or not.","Only what I stated before, that the person did not seemed more robotic than human.","Yes","Female","","White or European","","60","Some College","","5d4c7d1a2a25e5000114cf3b","Video3"
"2024-04-17 13:17:43","2024-04-17 13:21:03","IP Address","Anonymized","100","200","True","2024-04-17 13:21:04","R_5ODiMVXtWQQnnML","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6313a3d93104022e9b8a7318","Paul","Purple","You were asked to watch a video","I believe it was an animatronic robot talking.","I was shocked trying to figure out if it was a person or a robot.","The video didn't have audio, making it hard to figure out if it was a human or a robot in the video.","Yes","Male","","Hispanic or Latino","","39","College Graduate (4 year)","","6313a3d93104022e9b8a7318","Video3"
"2024-04-17 13:19:46","2024-04-17 13:21:07","IP Address","Anonymized","100","80","True","2024-04-17 13:21:07","R_5oZo9cerrCZY9N3","","","","","Anonymized","Anonymized","anonymous","EN","I agree","61029b5dadd1e9cf8ee002ab","Paul","Purple","You were asked to watch a video","There was a man using hand gestures while he was communicating. It looked like he was at an airport.","no","he seemed frustrated or confused","No","Female","","White or European","","24","Doctoral Degree (PhD)","","61029b5dadd1e9cf8ee002ab","Video2"
"2024-04-17 13:19:31","2024-04-17 13:21:12","IP Address","Anonymized","100","101","True","2024-04-17 13:21:13","R_23qxix7nvOpmDsZ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","59598e604c20120001517c99","Paul","Purple","You were asked to watch a video","Some female-looking AI robot in martial arts gear bowed their head.","It's gotta be a robot, right?","Yeah they move their head unnaturally","Yes","Male","","White or European","","40","Some College","","59598e604c20120001517c99","Video1"
"2024-04-17 13:19:01","2024-04-17 13:21:19","IP Address","Anonymized","100","138","True","2024-04-17 13:21:20","R_7dmAy37cs9djJnn","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a6ff39ef660ae0001a9837e","Paul","Purple","You were asked to watch a video","An older man was looking to the left of the video screen.","no","it looked AI generated.","Yes","Female","","White or European","","27","College Graduate (4 year)","","5a6ff39ef660ae0001a9837e","Video5"
"2024-04-17 13:20:19","2024-04-17 13:21:22","IP Address","Anonymized","100","62","True","2024-04-17 13:21:22","R_5MDMvF4Vpnrgoxw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e6560b5b402952e900827c5","Paul","Purple","You were asked to watch a video","not much a guy with big eyes was on video","no","big eyes","No","Male","","White or European","","49","College Graduate (4 year)","","5e6560b5b402952e900827c5","Video4"
"2024-04-17 13:19:53","2024-04-17 13:21:25","IP Address","Anonymized","100","92","True","2024-04-17 13:21:26","R_5L6e6sJbNDiDVsd","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5fb7c9683359973a5ebb4076","Paul","Purple","You were asked to watch a video","I saw a person blinking.  It appeared to be an AI generated person","It was kind of creepy because it looked unnatural.","Yes, I'm fairly sure it was AI generated","No","Male","","White or European","","45","Some College","","5fb7c9683359973a5ebb4076","Video4"
"2024-04-17 13:19:51","2024-04-17 13:21:29","IP Address","Anonymized","100","98","True","2024-04-17 13:21:30","R_32VlHMdfW3zRHGi","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5dd3dc145e91193b816a60e1","Paul","Purple","You were asked to watch a video","The man sneezed.","No","No","No","Male","","White or European","","57","College Graduate (4 year)","","5dd3dc145e91193b816a60e1","Video3"
"2024-04-17 13:19:11","2024-04-17 13:21:34","IP Address","Anonymized","100","143","True","2024-04-17 13:21:35","R_8XPiP13kpKZHCRr","","","","","Anonymized","Anonymized","anonymous","EN","I agree","566a1a337da0350012b3e8ca","Paul","Purple","You were asked to watch a video","A robot who looked like a human was blinking in profile.","A little uncanny valley.","No sound?","Yes","Female","","White or European","","41","College Graduate (4 year)","","566a1a337da0350012b3e8ca","Video4"
"2024-04-17 13:18:42","2024-04-17 13:21:39","IP Address","Anonymized","100","177","True","2024-04-17 13:21:40","R_7QcrtzSLuOxejEx","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6001487015e5f62961639e7d","Paul","Purple","You were asked to watch a video","A man was moving his arms and seemed to be talking to someone, possibly describing something. There were many people in the background and it seemed to be a convention or event of some sort.","I am very curious where this took place.","Nothing stood out","No","Male","","White or European","","30","Masters Degree (MS)","","6001487015e5f62961639e7d","Video2"
"2024-04-17 13:19:29","2024-04-17 13:21:43","IP Address","Anonymized","100","133","True","2024-04-17 13:21:43","R_7cnHScOvM0HWc5a","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5842eb2904e7550001a06b14","Paul","Purple","You were asked to watch a video","It looked like a human-like robot was being tested. It moved back and forth and was moving its mouth.","It looked very real.","It seemed to not be fluid, almost like the video was playing in a loop.","Yes","Female","","White or European","","36","Some College","","5842eb2904e7550001a06b14","Video3"
"2024-04-17 13:20:54","2024-04-17 13:21:50","IP Address","Anonymized","100","55","True","2024-04-17 13:21:50","R_1WMVei9dTTSeXum","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6054e1ddb68b58dd23242765","Paul","Purple","You were asked to watch a video","A robot bowed","It was weird","No","Yes","Male","","Mixed","","36","College Graduate (4 year)","","6054e1ddb68b58dd23242765","Video1"
"2024-04-17 13:20:09","2024-04-17 13:21:51","IP Address","Anonymized","100","101","True","2024-04-17 13:21:52","R_61AzItkMKZfHrYl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63f78ddf1b56123771d076b9","Paul","Purple","You were asked to watch a video","The girl appeared to be moving forward in a chair.","no","No","Yes","Female","","White or European","","68","High School or Equivalent","","63f78ddf1b56123771d076b9","Video1"
"2024-04-17 13:18:17","2024-04-17 13:21:53","IP Address","Anonymized","100","215","True","2024-04-17 13:21:53","R_2JsmC8Zy2Xbwsfw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6140e85de611a8d1aa7ebc12","Paul","Purple","You were asked to watch a video","an animatronic nodding","creepy","no","Yes","Female","","White or European","","24","College Graduate (4 year)","","6140e85de611a8d1aa7ebc12","Video1"
"2024-04-17 13:21:00","2024-04-17 13:21:58","IP Address","Anonymized","100","58","True","2024-04-17 13:21:59","R_3i2rjVR9gaLPFHy","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ee68971dde4ef4056079287","Paul","Purple","You were asked to watch a video","man and a robot","its fake","deepfake","Yes","Male","","White or European","","36","College Graduate (4 year)","","5ee68971dde4ef4056079287","Video6"
"2024-04-17 13:20:44","2024-04-17 13:22:00","IP Address","Anonymized","100","76","True","2024-04-17 13:22:01","R_7CpLY7jRgBuPvVf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ff8b291840bed124061d389","Paul","Purple","You were asked to watch a video","a robot woman was nodding and blinking","creepy","not a real person","Yes","Female","","White or European","","42","College Graduate (4 year)","","5ff8b291840bed124061d389","Video1"
"2024-04-17 13:20:55","2024-04-17 13:22:06","IP Address","Anonymized","100","70","True","2024-04-17 13:22:06","R_7Ht5l8t2JICSLwu","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c44c4e73be7b70001fd7312","Paul","Purple","You were asked to watch a video","A man blinked","He looked anxious","No","No","Female","","White or European","","33","College Graduate (4 year)","","5c44c4e73be7b70001fd7312","Video4"
"2024-04-17 13:19:56","2024-04-17 13:22:10","IP Address","Anonymized","100","133","True","2024-04-17 13:22:10","R_5xGNvggTtSf1ny1","","","","","Anonymized","Anonymized","anonymous","EN","I agree","612e1df9913c996adb2a42a6","Paul","Purple","You were asked to watch a video","It was a robot moving its head around.","no","no","Yes","Female","","Black or African American","","66","High School or Equivalent","","612e1df9913c996adb2a42a6","Video5"
"2024-04-17 13:19:46","2024-04-17 13:22:27","IP Address","Anonymized","100","160","True","2024-04-17 13:22:28","R_5e5HsEFtFvuaV8Z","","","","","Anonymized","Anonymized","anonymous","EN","I agree","606af90419f562e6af043de2","Paul","Purple","You were asked to watch a video","Man talking ","confused","female cartoon on right side","No","Female","","Hispanic or Latino","","39","High School or Equivalent","","606af90419f562e6af043de2","Video6"
"2024-04-17 13:21:25","2024-04-17 13:22:35","IP Address","Anonymized","100","69","True","2024-04-17 13:22:35","R_7QtSg1Q1AlV8h5d","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d5f31230fc94a001c632b69","Paul","Purple","You were asked to watch a video","A robot girl was nodding her head twice.","I felt creeped out becaue the robot almost looked human.","No.","Yes","Female","","Black or African American","","29","College Graduate (4 year)","","5d5f31230fc94a001c632b69","Video1"
"2024-04-17 13:21:21","2024-04-17 13:22:38","IP Address","Anonymized","100","77","True","2024-04-17 13:22:39","R_6rpjy90QqKIhON0","","","","","Anonymized","Anonymized","anonymous","EN","I agree","652d345727df655454e3310c","Paul","Purple","You were asked to watch a video","A man looked at something off camera and blinked.","The man seemed a little hesitant or worried","I did not","No","Female","","White or European","","42","Masters Degree (MS)","","652d345727df655454e3310c","Video4"
"2024-04-17 13:20:56","2024-04-17 13:22:42","IP Address","Anonymized","100","106","True","2024-04-17 13:22:43","R_13kY2VgcSe9pOGX","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c6f906672c0e50001d9332a","Paul","Purple","You were asked to watch a video","A man was standing in front of a group of people and moved his arms as if he was talking to someone or being interviewed. ","I wonder what he was saying or what was asked. ","His movements seemed a little choppy and irregular. ","No","Male","","White or European","","31","Professional Degree (MD, JD, etc.)","","5c6f906672c0e50001d9332a","Video2"
"2024-04-17 13:21:12","2024-04-17 13:22:45","IP Address","Anonymized","100","93","True","2024-04-17 13:22:46","R_7rOWkYjtXJJVfsZ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6413aba87406eb7adb732e82","Paul","Purple","You were asked to watch a video","An Asian man was speaking.","Just that it was very short, only 5 seconds.","It was low quality","No","Male","","White or European","","30","Masters Degree (MS)","","6413aba87406eb7adb732e82","Video3"
"2024-04-17 13:17:53","2024-04-17 13:22:45","IP Address","Anonymized","100","292","True","2024-04-17 13:22:46","R_7zpWM68ESz48l9K","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6108f7876d88d5079619afca","Paul","Purple","You were asked to watch a video","It was an old Asian man looking around and blinking.","I thought it looked really clear and high quality. I wish there was more context or that I could see what he was looking at.","I don't think so.","No","Female","","Hispanic or Latino","","25","College Graduate (4 year)","","6108f7876d88d5079619afca","Video5"
"2024-04-17 13:20:29","2024-04-17 13:22:48","IP Address","Anonymized","100","139","True","2024-04-17 13:22:49","R_6ltaDPEjQvyZ6ww","","","","","Anonymized","Anonymized","anonymous","EN","I agree","62dc07a7fbbd3d089b7135af","Paul","Purple","You were asked to watch a video","Looked like some sort of animatronic moving for about 3 seconds.","No. Not sure what the context of the video was.","Nothing out of the ordinary.","Yes","Male","","White or European","","38","College Graduate (4 year)","","62dc07a7fbbd3d089b7135af","Video5"
"2024-04-17 13:18:53","2024-04-17 13:22:49","IP Address","Anonymized","100","236","True","2024-04-17 13:22:49","R_7NtLnYBWaVi7oR3","","","","","Anonymized","Anonymized","anonymous","EN","I agree","660ef333e0881314320931f9","Paul","Purple","You were asked to watch a video","I could not hear anything, so I dont think there was any audio. In the video, there was a guy talking to the camera, while a realistic robot? was next to him moving its head","it was strange, nothing else really lol.","just the robot","Yes","Male","","White or European","","23","Some College","","660ef333e0881314320931f9","Video6"
"2024-04-17 13:20:46","2024-04-17 13:22:55","IP Address","Anonymized","100","128","True","2024-04-17 13:22:56","R_21myEHkpz9KUiFb","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5eb8aa2aea17ff80487ac965","Paul","Purple","You were asked to watch a video","Asian man blinking","No","Seemed like AI","Yes","Male","","White or European","","52","High School or Equivalent","","5eb8aa2aea17ff80487ac965","Video5"
"2024-04-17 13:20:54","2024-04-17 13:23:00","IP Address","Anonymized","100","125","True","2024-04-17 13:23:00","R_2r1KcSyoO8Xunqy","","","","","Anonymized","Anonymized","anonymous","EN","I agree","58ce29970b6a0e00011d8276","Paul","Purple","You were asked to watch a video","A man was looking ahead of himself and he opened his mouth","I was wondering if there would be sound in the video but noticed there wasn't. I also wasn't sure what the point of the video was","No audio, very short clip, it may have looked a bit ""stuttery""","No","Female","","White or European","","25","College Graduate (4 year)","","58ce29970b6a0e00011d8276","Video4"
"2024-04-17 13:20:52","2024-04-17 13:23:00","IP Address","Anonymized","100","127","True","2024-04-17 13:23:00","R_3dyJ23bSgZd7Y35","","","","","Anonymized","Anonymized","anonymous","EN","I agree","59bdeb96ab8d830001fe5ef1","Paul","Purple","You were asked to watch a video","There was an Asian-looking man who moved in a robotic fashion, and maybe was a sort of robot. He rocked back and forth and seemed to move his mouth a bit.","I just thought it was a bit strange and I was trying to see if it was a real man or a robot.","The man seemed robotic.","Yes","Female","","Mixed","","33","College Graduate (4 year)","","59bdeb96ab8d830001fe5ef1","Video3"
"2024-04-17 13:21:28","2024-04-17 13:23:02","IP Address","Anonymized","100","93","True","2024-04-17 13:23:02","R_5n0L2Z80J65fZk7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f0b7f45bd7f5a0e21a8b561","Paul","Purple","You were asked to watch a video","a man or AI man was gesticulating","no, had no idea what it was about","the man looked AI","Yes","Female","","White or European","","36","College Graduate (4 year)","","5f0b7f45bd7f5a0e21a8b561","Video2"
"2024-04-17 13:20:21","2024-04-17 13:23:02","IP Address","Anonymized","100","160","True","2024-04-17 13:23:03","R_2NVr72TES8rZHSY","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5b70ed4b99982e000145eb7b","Paul","Purple","You were asked to watch a video","A man was talking while a girl that looked like a robot moved her head.","I'm curious what was being said.","Not right off hand.","Yes","Female","","White or European","","37","Some College","","5b70ed4b99982e000145eb7b","Video6"
