"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","X","UserLanguage","writing","MC_1","store_1","restaurant_1","companion_1","conseq","conseq_DO_1","conseq_DO_2","job_1","safety_1","distinctiveness_1","engaging_1","convincing_1","knowledgeable_1","age","gender","conscious","FL_31_DO_no","FL_31_DO_yes"
"5/5/22 16:30","5/5/22 16:36",0,"Anonymized",100,364,1,"5/5/22 16:36","R_3HLKXxCyhY8z7rj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","1","EN","the arguments seem to be true because of the logic and consistency of statements. are also in line with my current knowledge
",6,3,3,6,1,1,2,8,6,5,6,9,8,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:29","5/5/22 16:36",0,"Anonymized",100,433,1,"5/5/22 16:36","R_3O3sc4z4u70jUJQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","In the video they mention that robots cannot have a conscious mind, since it is built based on computer programs, it may seem that it has one, however it is not the same, since the conscious mind could be said to be our soul and robots lack it, being made only of matter.",1,6,6,4,1,1,2,6,7,4,3,4,4,29,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:36",0,"Anonymized",100,264,1,"5/5/22 16:36","R_udF9gV1cQcFhejD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots do not have soul, they can't feel emotions like humans, fhey are just programs",7,6,8,6,2,2,1,3,1,0,3,2,8,19,1,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:36",0,"Anonymized",100,291,1,"5/5/22 16:36","R_27TE2MVH0G3CC20",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","robots are machines. they don't have a brain and no computer in the world is powerful enough to allow robots to think for themself. everything they do is programmed into them. ",1,7,6,2,1,1,2,2,0,1,6,7,9,19,1,"robots will never have consciousness.",1,NA
"5/5/22 16:27","5/5/22 16:36",0,"Anonymized",100,550,1,"5/5/22 16:36","R_rdVXGausQcvTqmd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Since robots are acting like humans for some time now, cientista believe they may actually possess some kind of conscience. Being the neural processes of humans understood by the cientific community, they can be replicated and implemented, creating a robot capable of consciousness. Not to mention the philosophic arguments, which create a whole other level of complexity to this problem. In my opinion, I don't quite think robots possess a human-like consciousness yet, seeing as they do not possess ""human"" emotions. Furthermore, I do not think an actual conscious robot is a persuit worth the risk, considering the danger a ""living"" robot may pose.",2,2,1,0,2,1,2,7,8,10,8,8,10,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:27","5/5/22 16:36",0,"Anonymized",100,564,1,"5/5/22 16:36","R_3G1To9SxxKA5sfh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It's possible that an AI/robot can develop consciousness if the same sort of processes of the human mind can be recreated or simulated in intelligent machines.
As technology advances and digital and computing technology becomes more autonomous, it is not a stretch to believe that artificial intelligence will develop consciousness.",9,10,10,10,1,2,1,5,4,6,6,5,7,25,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:36",0,"Anonymized",100,215,1,"5/5/22 16:37","R_4ZtbahzqdQbU9DX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots can now have conscious like human beings as scientists have found a way to implement them like in human minds.",3,4,4,3,2,2,1,8,4,5,4,3,4,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:30","5/5/22 16:37",0,"Anonymized",100,363,1,"5/5/22 16:37","R_1CmdS3aQoIFqFLD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The video claims that human mind is more like a soul, like something not material and on the other hand robots are just computers. Computers are material and thats why they will never be consciuous on the same level humas are. 
I think people still are not 100% sure what consciousness really is, so we cannot build a robot which has one. ",2,1,1,0,2,1,2,9,10,7,4,4,5,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,333,1,"5/5/22 16:37","R_2dyBxgxL4grAKvi",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Consciousness is something immaterial, like a soul, which means that it cannot be recreated or duplicated in a material object, i.e robots.

They’re also made of computer programming, meaning that they’re always under the control of a human being who’d definitely deny robots of consciousness ",0,0,0,0,1,2,1,7,3,0,8,4,8,25,1,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:37",0,"Anonymized",100,259,1,"5/5/22 16:37","R_1LFp6tYnCxpVHxL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","are they likely to be true? Im not sure. ",7,4,4,5,1,2,1,6,5,6,6,4,6,33,1,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,351,1,"5/5/22 16:37","R_25udajrMg87iwKa",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are mostly material therefore they don´t have a conscious mind as they lack a ""soul"" and they are controled with programing",7,6,1,2,2,1,2,8,1,3,7,8,8,19,1,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,374,1,"5/5/22 16:37","R_2WDB4fenT7tWH9y",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I'm studyin mechatronics and based on this video I need to agree. Robots will never have concioussnes, because they are just bunch of sensors connected into the computer and power source. The program cannot be councious, it can only respond as the programmer made it respond. 
I cannot really explain the ""material brain"" argument due to my lack of knowledge on this field, but from the video I belive it's true. Human brain appears to be working in uncomprehensible way for me, a robot can only read the data from sensors and do as program says. If something wasn't expected by the programmer, the robot will stop or start glitching. ",2,2,3,0,2,1,2,8,8,7,8,7,10,18,1,"robots will never have consciousness.",1,NA
"5/5/22 16:29","5/5/22 16:37",0,"Anonymized",100,482,1,"5/5/22 16:37","R_2dXDCUcIboCpBg4",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","As stated in the video, what we perceive as consciousness is the result of the work of a very complex machine, the brain. As we learn and understand better and better how this machine works, it is plausible that, in the future, scientist may be able to replicate its functions and processes, and thus be able to give robots this consciousness, an, until now, human (or biological) attribute. ",6,5,7,6,2,1,2,1,1,7,6,8,7,30,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:29","5/5/22 16:37",0,"Anonymized",100,465,1,"5/5/22 16:37","R_SB553fQE6Mi9oIx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think it is true because if we truly can explain every aspect of our minds and recreate it like a computer inside a robot, then there would be no difference between our mind and robots. But I don't think that it would be that easy to achieve conscience.",8,8,6,4,2,2,1,7,3,5,8,9,9,19,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,360,1,"5/5/22 16:37","R_2VmaKscq4TFXQxX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think that the argument in the video is likely to be true because everything is energy, it could be really tru one day.",6,8,9,7,1,2,1,6,1,6,6,6,5,27,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:37",0,"Anonymized",100,286,1,"5/5/22 16:37","R_2AZ5Jcv3b5RkGGn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Arguments in the video take into the consideration what makes human concusiens and mind. Because our consciousness isn't fully based on material and biologicall matter",9,3,7,7,2,2,1,3,7,5,3,2,6,23,1,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:37",0,"Anonymized",100,413,1,"5/5/22 16:37","R_3qTFqH3Tva2HTiP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It is said that human consciousness is not only based on the brain functions, but on a non-physical, non-material level (a soul). And since robots operate on solely material level and their ""brains"" are just a program, they would never be able to develop conscious thinking. ",6,7,6,1,1,2,1,4,3,5,3,6,7,26,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,345,1,"5/5/22 16:37","R_3salFCFnNVsLECR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments stated in the video are very clear and straightforward. Robots are made of material pieces and the human brain is something more, a little bit like a soul. Also what may seem as counciousness is just a computer program, it does not think, it just answers according to the algorithm. These arguments are just the truth and it's hard to not agree with them.",0,2,2,0,2,2,1,10,3,6,3,10,10,21,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:37",0,"Anonymized",100,333,1,"5/5/22 16:37","R_2sQLEDlLh1cLVho",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","robots don’t have a conscious mind, they are programmed so they can act like they got it, but only because they have been programmed by a computer",1,2,1,0,1,1,2,7,1,0,9,10,8,20,2,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:37",0,"Anonymized",100,455,1,"5/5/22 16:37","R_0j3jHnJKjLIXr9v",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","With our technology improving at a vast rate we will most likely achieve really advanced processing power that would allow robots to simulate human-like mind. If it is true that a human brain is well understand and could be remodelled, I believe that we could recreate it on hardware. Also, with the rise of deep learning AI I believe that this reality will be achieved sooner than most people believe.",9,4,4,6,2,1,2,6,5,4,7,9,10,24,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:37",0,"Anonymized",100,272,1,"5/5/22 16:37","R_UAu4aeptFpTBVUB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Human mind can be explained by physical and electrical processes. That's why it can be completely recreated in robots and, moreover, they can have a concious mind. ",6,7,8,4,2,1,2,4,2,0,6,4,6,30,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,351,1,"5/5/22 16:37","R_3OkVOtNO54rZ4MR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots, being materialised, means that they do not have to ability to hone a 'mind' much like what was said in the video. Robots will also never be able to attain consciousness down to the fact we as the creators of these robots, dont fully understand consciousness itself, so this would be difficut to even try construct",2,7,1,8,1,2,1,5,10,7,6,6,7,21,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:37",0,"Anonymized",100,278,1,"5/5/22 16:37","R_3PAAjvp5WNzhU2l",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","As said in the video, human mind is a concept that can't be replicable within boundries of material objects (as robots). We do have and use a phenomenon called intuition for example, which can't be programmed as it is not based on any scheme or clear instruction.",1,8,8,0,1,1,2,0,1,3,7,9,8,21,1,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,377,1,"5/5/22 16:37","R_3FRrO4gKd7QC7H3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","robots will never have the consciousness of a hundred percent like humans, as said in the video robots are just a program - a program created by man, and man alone is not able to transmit to a computer in the form of source code something so powerful that is the brain",0,9,9,1,1,1,2,7,2,3,3,2,7,21,1,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,364,1,"5/5/22 16:37","R_2dVVXRT7jxM37Mk",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments in the video are likely to be true, because consciousness of human brain can't really be reverse-engineered. It can't be put into a materialistic space, so robots can't have consciousness.",6,3,4,2,1,1,2,4,2,4,7,4,5,21,1,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:37",0,"Anonymized",100,465,1,"5/5/22 16:37","R_2VBWRmdgq1AwgD2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","the video states that the human mind cannot be reduced to something material. The human mind is non-material, non-physical, and more like a soul. Robots are material, and even though they seem more and more lifelike and it may seem like they do have consciousness, it is in fact the result of programming that makes them seem life-like. ",2,5,6,0,1,1,2,10,0,0,3,6,4,27,3,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:37",0,"Anonymized",100,371,1,"5/5/22 16:37","R_30esxM5VzmFL4h2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","robots are programmed by someone else, the mind is something more astract that it's impossible to recreate ",3,7,7,2,2,2,1,3,2,1,9,8,10,26,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:37",0,"Anonymized",100,277,1,"5/5/22 16:37","R_3EXQDAFcQUIea5q",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because to mimic the human mind we use programming, which in the end is always deterministic. Although we can have pretty close ones.",7,7,4,3,2,2,1,0,2,0,2,6,6,27,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:37",0,"Anonymized",100,248,1,"5/5/22 16:37","R_2PmXE2c5Aq0rnyH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because it is based on cientists experiments and the arguments seem to be solid",4,10,10,5,1,2,1,10,5,1,7,9,10,21,2,"robots will never have consciousness.",1,NA
"5/5/22 16:29","5/5/22 16:37",0,"Anonymized",100,497,1,"5/5/22 16:37","R_27QN8p8CydcU6aG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Like the man in the video says, we understand how the brain works - this means that the brain can be explained (and maybe recreated, just like in a robot). On the other hand it's known that some artificial intelligence now learns and adapts continuously, like the human brain - this means that they might have a brain of ""their own"", with their own experiences and logical thoughts, and it might be an experience that is out of ""our reach"" to understand, eventually, because they will learn so much.",9,6,7,4,1,1,2,2,0,1,8,6,7,23,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:38",0,"Anonymized",100,253,1,"5/5/22 16:38","R_p5TO7ajWsMhKWB3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It makes sense that because robots do not have a conscious mind or soul that they would never be able to experenemotions like humans do. Any perception that they might would be just the product of computer programming.",5,0,0,0,2,2,1,10,10,10,10,10,10,44,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,327,1,"5/5/22 16:38","R_28BctlMKBO0yLqy",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","every aspects of the mind can be explained with electrical impulses, so the mind itself can be recreated in robots",5,6,3,7,1,2,1,5,3,3,5,6,5,26,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,343,1,"5/5/22 16:38","R_28TFHbDXa5chUVT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The person seems to talk confidently about the subject, lays out the arguments clearly and addresses them reasonably.",5,7,7,3,2,2,1,8,4,4,7,4,5,32,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:38",0,"Anonymized",100,281,1,"5/5/22 16:38","R_sUs8uepioonjP7H",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because the human brain works with electricity and we can reproduce that in robots. If they can be self learning then it would make them think.",7,1,1,1,2,2,1,3,1,5,2,3,5,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,367,1,"5/5/22 16:38","R_1cZxVttdIAo3xjF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The statement about how code can't replace consciousness is true in the fact that it can't reproduce the immaterial nature of the latter. I think they can't ever have consciousness is because we can't reproduce the millennia of evolution our species has gone through, and the miriad of minute processes that entails. ",0,2,2,0,2,1,2,10,7,1,3,5,4,19,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:38",0,"Anonymized",100,318,1,"5/5/22 16:38","R_2dowFCUcw35S3EL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because the human brain can be explained by scientifics by physiological explanations. In the same way, conscious o explanations of robots can be described too. ",3,2,6,0,2,1,2,5,0,6,4,2,7,28,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:38",0,"Anonymized",100,391,1,"5/5/22 16:38","R_2UcmxbVyDD3uUxc",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human mind is something than cannot be explained. Is not something physical nor is it the brain itself. A robot is the result of software and hardware made by humans, and if humans don't truly know how the mind works, they can't apply that to a robot. ",1,5,5,5,2,2,1,8,6,1,10,10,6,23,1,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,342,1,"5/5/22 16:38","R_1pQmIelEK4EwmWK",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Well, it seems clear that scientists already know everything about human brain, so they can replicate it.

It also looks like conscious can be explained entirely from philosophy.",6,7,7,2,1,2,1,1,1,1,4,2,4,30,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:34","5/5/22 16:38",0,"Anonymized",100,268,1,"5/5/22 16:38","R_2doO63braCOcRPT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are made of metal, solid materials, which means their consciousness can never be as pure as a real person's. Human consciousness is a kind of soul that robots can never have because they are artificially made, they are just programs.",1,3,6,0,2,1,2,7,6,7,9,9,9,21,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,342,1,"5/5/22 16:38","R_3pm7NC9WqzXwzP1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The video argues that robots will be able one day to have consciousness just like humans. In fact, the human brain can be explained as a series of electric connections or a complex computer, so scientists can reproduce the same connections in a robot.",6,5,4,3,1,2,1,6,4,7,9,7,8,24,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:38",0,"Anonymized",100,291,1,"5/5/22 16:38","R_3RxgL5oQcA4eBEr",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Technology is advancing extremely fast in our days, so the likelihood of us creating robots that develop consciousness is very likely. Whether that'll be a mistake or not it'll happen. ",6,4,4,4,2,1,2,7,5,6,3,4,5,20,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:38",0,"Anonymized",100,372,1,"5/5/22 16:38","R_12GA6PbbVtcEEsz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments in the video are likely to be true because they are supported by day-to-day evidence. We ourselves build and program robots, so it would be almost impossible for us to create (or build) something that could possess a consciousness without giving birth to it. Robots are also made of specific materials that do not seem to react in the way biological material does.
In general, I believe robots will probably never have consciousness because we, as humans, are just another animal species and it would be too complicated for us to build something from scratch that could be conscious.",3,3,3,1,2,1,2,2,2,1,9,7,8,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:38",0,"Anonymized",100,479,1,"5/5/22 16:38","R_2X5oRJIzGNWKNsA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It's true that to say something has a conscius mind there need's to be something more than material things. The robots are made by humans so their mind is also artificially made. The thing that is so special about human mind is that every human's mind is unique. It's created with memories, experiences, feelings. Every human's mind is different from another one. Robots can't be conscious as their mind wouldn't be created by their own experiences. Their mind will not change as it would be already completely made by human.",3,1,1,3,1,2,1,5,3,2,6,7,6,19,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:38",0,"Anonymized",100,336,1,"5/5/22 16:38","R_OwhanU25daTpAAh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human brain can be understood and explained by electronic waves. It is almost like a very complex computer. Robots can one day have consciousness because they can be programmed to have the same conscious responses that humans have.",2,7,6,0,2,1,2,10,10,8,3,3,3,20,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:34","5/5/22 16:38",0,"Anonymized",100,283,1,"5/5/22 16:38","R_UhI9JB5WfWNesAV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think that the arguments in the video are likely to be true beucase we are pushing fast forward to new era of technology where the robots will learn by themselvs",6,10,10,8,1,1,2,6,2,0,10,6,7,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:39",0,"Anonymized",100,350,1,"5/5/22 16:39","R_1DFHlnnRsbMhydm",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","We can explain how our brains work by using physics and chemistry ect, our brains are a very complicated biological computers. So there is a real possibility that one day we will be able to create a computer with similiar complexity allowing machines to be truly conscious",7,4,4,2,1,2,1,6,3,2,3,6,7,30,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:30","5/5/22 16:39",0,"Anonymized",100,520,1,"5/5/22 16:39","R_3hyF0mKWD7MpTs4",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots consciousness are made by computer program and it will never be like human mind, that´s more like a soul than a material/object from programation. ",4,2,3,0,2,2,1,7,4,8,6,7,7,26,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:39",0,"Anonymized",100,386,1,"5/5/22 16:39","R_2BaC8k1X5E9plRC",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments are likely to be true because they're supported by verified facts and this as been a study subject by many years now. 
The arguments are logical and supported by many different scientists, wich make me have no reason to doubt them.",7,4,4,1,1,1,2,5,1,3,4,6,7,39,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:39",0,"Anonymized",100,473,1,"5/5/22 16:39","R_D7TfkUPWIYo3u8N",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Even the arguments that the video expose are more related to the phenomena of the mind, being descripted as a soul-alike concept, I would like to pay more attention to the fact that the robots are human creations and, as the video explain with other words, no human would ever be able to conciousness as it is a too complex concept that no person would ever be able to programme. The human brain is too complex to be understood by itself because, if it was simpler, it wouldn't be able to understood itself anyway.",0,8,8,0,1,1,2,2,0,2,5,6,5,24,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:39",0,"Anonymized",100,319,1,"5/5/22 16:39","R_28ScwjeBbjY7iQB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are programmed so they only think what their creator wants them to think, unlike humans who have a conscience. The conscience is like a soul which is something robots don't have so they can not tell what's moral and what isn't unless their creator programmed them to be able to",5,2,3,1,2,2,1,9,10,10,5,6,6,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:39",0,"Anonymized",100,441,1,"5/5/22 16:39","R_2y8CZnF0NUpvGBo",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments in the video are likely to be true because robots' consciousness is a result of computer programming which was done by humans so robots cannot really think for themselves, they think based on what they have been programmed to think.",1,3,3,1,2,1,2,7,8,9,3,5,7,24,2,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:39",0,"Anonymized",100,521,1,"5/5/22 16:39","R_3OiaRboy2VJoilQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments are likely to be true, because they were based on studys which studied the brain from different fields prespectives  ",9,3,4,0,1,2,1,8,5,6,6,9,9,19,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:39",0,"Anonymized",100,346,1,"5/5/22 16:39","R_20ZGVZNFhcOucan",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human mind is very complex but it isn't hard to explain to a robot how we process emotions to a certain level. They may not be able to experience every single thing that we experience as humans but they most likely will be able to function in many aspects. As we get more knowlodge on the human brain, the easier it will be to explain to an AI how to do the same things.",9,6,6,4,1,1,2,5,5,2,8,8,9,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:39",0,"Anonymized",100,372,1,"5/5/22 16:39","R_QlITAu2ipMHVOzn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because like the scientist says in the video, the more we understand how the human brain works on a biological and chemical level, the closer we get to be able to replicate that artificially in a robot.",7,9,8,7,2,2,1,7,8,8,5,5,9,26,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:39",0,"Anonymized",100,506,1,"5/5/22 16:39","R_2E6vj8m60g23lYu",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human mind can be explained by physical and electrical processes that are well know and understood, which means that scientists could recreat every aspect of the mind in robots. ",2,0,0,0,2,2,1,2,1,4,10,10,6,21,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:39",0,"Anonymized",100,420,1,"5/5/22 16:39","R_1CasWlPTTe0UqM8",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Valid point made about the fact that it’s all based on programming, they are programmed so it is not possible for them to have a conscious mind. Surely what sets humans apart is our God given conscious mind and free will. You cannot programme that into an object.",0,10,9,0,1,2,1,10,6,0,2,3,8,44,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:39",0,"Anonymized",100,431,1,"5/5/22 16:39","R_3s6YjK63uiGw9Lb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","As the Professor in the video said, human consciousness cannot be reduced to just the brain. The mind is more like a soul than something material, robots are purely material objects. If a robot ever exhibited consciousness, it is probably due to their programming and not what we think of as actual consciousness.
While I do agree with the overall sentiment of the Professors arguments, I do actually think robots at some point will be able to achieve something akin to consciousness. But this is probably so far out in the future that my grand-grand-grand-grand children will experience it, if humans live that long that is",5,7,7,4,2,2,1,6,5,3,6,8,8,39,1,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:39",0,"Anonymized",100,438,1,"5/5/22 16:39","R_OuFQ7Hifqg0ZY65",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human brain's entire functionality can be explained by electrical processes (which are understood and recreated by humans), so there is no reason to believe that humans cannot recreat a similar or even better computer which will work just like our brains do, and develop consciousness. ",10,4,4,2,1,2,1,4,4,8,10,10,10,23,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:39",0,"Anonymized",100,519,1,"5/5/22 16:39","R_1rMUp7ay1Bk9KmQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots can be conscious like human beings because mind's behaviour could be explained by physical and electrical process. In second place, brain is like a complex computer.",4,6,7,6,2,2,1,2,3,3,8,4,0,28,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:39",0,"Anonymized",100,403,1,"5/5/22 16:39","R_4Snp5ZzyQOr3iRb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Science can precisely describe how the human's brain work on the physical level. Human brain is at the moment more complex computer then robot's CU. If we manage to make this CU more and more complex, the CU eventually will develop consciousness. ",10,6,7,8,2,1,2,7,7,6,6,9,6,43,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:30","5/5/22 16:40",0,"Anonymized",100,571,1,"5/5/22 16:40","R_1hGzNDBfF36NPqJ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I have found that true consciousness goes beyond thought form. True consciousness is also in found in feeling and allowing feeling to influence thought rather than thought influencing feeling. The mind is more vast and is not limited to the human brain but it extends outside ourselves into the world which is something highlighted by the video. If robots can have the ability to have a mind then maybe they will truly be conscious. ",7,0,0,0,2,2,1,9,7,NA,6,8,8,29,2,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 16:40",0,"Anonymized",100,570,1,"5/5/22 16:40","R_3FJB6aig4tbtlZ2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Human minds are built similarly like robots in that they have the same complexity in terms of the programming of their minds/functions. Scientists are continuously finding ways in which to make robots have the same functions as humans as they are already replacing humans in the workforce. There are already robots that are built to interact with humans to a certain extent and there is no doubt that the technology used to liken robots to humans will get better with time.",5,5,5,0,2,1,2,10,8,10,2,2,5,32,2,"robots can one day have consciousness.",NA,1
